Index	Area	Diameter	Ellipse ratio	Circularity	Convexity	Elongation	Red cursor	Green cursor
1196	13.915	4.20917	0.903376	0.911925	0.949024	100	0	0
1197	46.8803	7.72592	0.756853	0.684799	0.780061	22.3425	0	0
1198	9.77363	3.52763	0.791174	0.930471	0.98467	100	0	0
1199	10.3534	3.63075	0.509601	0.805333	0.916493	41.1031	0	0
1200	5.4666	2.63824	0.602432	0.833383	0.964877	49.2371	0	0
1201	10.2706	3.6162	0.782103	0.973328	1	100	0	0
1202	3.31309	2.05386	0.853784	0.915645	1	100	0	0
1203	5.54943	2.65815	0.884721	0.926629	0.984009	100	0	0
1204	11.513	3.82868	0.937436	0.904369	0.990441	100	0	0
1205	12.5069	3.99053	0.696007	0.92262	0.916729	100	0	0
1206	7.45446	3.0808	0.358921	0.787047	0.974165	37.0169	0	0
1207	16.3998	4.56956	0.772278	0.906245	0.956898	100	0	0
1208	6.21205	2.81237	0.744754	0.879658	0.993448	78.3271	0	0
1209	31.1431	6.29703	0.59589	0.91933	0.950854	100	0	0
1210	12.01	3.91044	0.652439	0.672695	0.821996	21.1368	0	0
1211	7.8686	3.16522	0.721324	0.873485	0.989113	71.0917	0	0
1212	20.7068	5.13466	0.671708	0.920797	0.962096	100	0	0
1213	8.61404	3.31176	0.962379	0.913914	0.996426	100	0	0
1214	4.38985	2.36418	0.531653	0.911495	1	100	0	0
1215	7.12315	3.01156	0.760266	0.909586	0.955096	100	0	0
1216	5.96357	2.75555	0.783174	0.919087	0.988699	100	0	0
1217	27.4158	5.90821	0.484397	0.705978	0.861097	24.65	0	0
1218	26.7532	5.83637	0.5506	0.764308	0.881764	32.7865	0	0
1219	11.6787	3.85613	0.644745	0.862577	0.897964	62.6704	0	0
1220	6.87467	2.95856	0.742987	0.893573	0.970579	100	0	0
1221	36.2784	6.7964	0.661418	0.815156	0.909357	43.6394	0	0
1222	18.1392	4.80578	0.766717	0.975095	0.977532	100	0	0
1223	12.3413	3.96401	0.789817	0.94835	0.980007	100	0	0
1224	3.31309	2.05386	0.818504	0.900416	0.970951	100	0	0
1225	3.47875	2.10459	0.638965	0.87306	1	70.6863	0	0
1226	4.47268	2.38638	0.875645	0.947759	1	100	0	0
1227	5.30095	2.59796	0.752146	0.92292	0.987953	100	0	0
1228	13.6665	4.17142	0.791209	0.906832	0.962171	100	0	0
1229	4.14137	2.29629	0.485128	0.885322	1	91.3545	0	0
1230	13.1695	4.09487	0.521183	0.845456	0.931641	53.8673	0	0
1231	17.4766	4.71719	0.653572	0.755986	0.880204	31.4192	0	0
1232	9.6908	3.51265	0.626013	0.92113	0.972203	100	0	0
1233	4.96964	2.51546	0.929422	0.950144	0.987396	100	0	0
1234	19.4644	4.97824	0.773225	0.768654	0.873856	33.5356	0	0
1235	51.7671	8.11861	0.683136	0.828927	0.909545	47.739	0	0
1236	8.19991	3.23117	0.730559	0.964852	0.974478	100	0	0
1237	4.22419	2.31914	0.861492	0.977454	0.966779	100	0	0
1238	10.1878	3.60159	0.434671	0.796078	0.956771	38.9442	0	0
1239	3.31309	2.05386	0.823164	0.997102	0.991134	100	0	0
1240	8.44839	3.27976	0.498825	0.806618	0.920063	41.4195	0	0
1241	41.6622	7.28326	0.759548	0.895617	0.935879	100	0	0
1242	6.21205	2.81237	0.683381	0.888396	0.962277	100	0	0
1243	7.12315	3.01156	0.781978	0.875324	0.980187	72.9544	0	0
1244	5.71509	2.69753	0.736607	0.888485	0.997114	100	0	0
1245	4.72116	2.45177	0.591828	0.926071	0.996294	100	0	0
1246	26.4219	5.80012	0.525038	0.700167	0.855056	23.9897	0	0
1247	35.6986	6.74187	0.646425	0.92339	0.952572	100	0	0
1248	6.12922	2.79356	0.823722	0.904133	0.997228	100	0	0
1249	38.1834	6.97256	0.724783	0.889175	0.930234	100	0	0
1250	5.05247	2.53634	0.960487	0.971962	1	100	0	0
1251	9.44232	3.46732	0.477253	0.808753	0.911698	41.955	0	0
1252	37.438	6.90416	0.840606	0.964819	0.96205	100	0	0
1253	5.4666	2.63824	0.866845	0.919688	0.978373	100	0	0
1254	22.1149	5.30637	0.530588	0.840182	0.947385	51.7288	0	0
1255	15.1574	4.39306	0.814226	0.762758	0.921103	32.5252	0	0
1256	4.63833	2.43017	0.810643	0.936917	0.944331	100	0	0
1257	16.8139	4.6269	0.642716	0.867612	0.971954	66.1288	0	0
1258	19.8786	5.03092	0.435675	0.764111	0.921276	32.7531	0	0
1259	8.53122	3.2958	0.709014	0.722444	0.799468	26.647	0	0
1260	5.79791	2.71701	0.701634	0.879349	1	77.882	0	0
1261	3.31309	2.05386	0.818499	0.900416	0.970951	100	0	0
1262	19.5473	4.98882	0.73975	0.788754	0.889142	37.3689	0	0
1263	18.222	4.81674	0.633657	0.890546	0.962128	100	0	0
1264	3.89288	2.22634	0.74358	0.917581	1	100	0	0
1265	19.1331	4.93569	0.564844	0.846783	0.976761	54.4382	0	0
1266	5.96357	2.75555	0.917108	0.919079	0.983896	100	0	0
1267	6.70901	2.9227	0.902649	0.918693	0.969348	100	0	0
1268	15.1574	4.39306	0.446578	0.8122	0.970044	42.8464	0	0
1269	5.88074	2.73635	0.796088	0.941429	0.966532	100	0	0
1270	3.97571	2.2499	0.745271	0.893556	0.994288	100	0	0
1271	4.96964	2.51546	0.775223	0.963972	0.985291	100	0	0
1272	11.3473	3.80104	0.819543	0.969455	0.977834	100	0	0
1273	5.88074	2.73635	0.732533	0.924363	0.983173	100	0	0
1274	5.54943	2.65815	0.883783	0.897963	1	100	0	0
1275	3.81006	2.20252	0.877695	0.928309	0.99983	100	0	0
1276	7.04032	2.994	0.562637	0.919181	0.967581	100	0	0
1277	19.5473	4.98882	0.733184	0.684771	0.7372	22.3396	0	0
1278	5.96357	2.75555	0.882149	1	0.987356	100	0	0
1279	6.29488	2.83106	0.813144	0.939333	0.994661	100	0	0
1280	21.6179	5.24641	0.594768	0.785155	0.895667	36.633	0	0
1281	11.513	3.82868	0.668289	0.881994	0.984786	82.2132	0	0
1282	35.6986	6.74187	0.650456	0.81014	0.911884	42.3095	0	0
1283	9.35949	3.45208	0.591374	0.880476	0.947418	79.575	0	0
1284	27.6643	5.93492	0.716875	0.851171	0.904526	56.4366	0	0
1285	7.62012	3.11484	0.650787	0.855853	0.986943	58.7853	0	0
1286	15.2402	4.40505	0.805009	0.903635	0.948876	100	0	0
1287	8.94535	3.37484	0.944789	0.830009	0.910603	48.0939	0	0
1288	5.30095	2.59796	0.999843	0.900717	0.993056	100	0	0
1289	25.1795	5.66212	0.706314	0.82743	0.922018	47.2564	0	0
1290	26.1734	5.77279	0.579012	0.834349	0.933989	49.5754	0	0
1291	3.31309	2.05386	0.818732	0.900427	0.984232	100	0	0
1292	6.29488	2.83106	0.547555	0.851007	0.969712	56.3585	0	0
1293	5.96357	2.75555	0.605473	0.997933	0.96685	100	0	0
1294	10.2706	3.6162	0.684205	0.959449	0.979697	100	0	0
1295	7.37163	3.06363	0.519619	0.867354	0.949201	65.9374	0	0
1296	3.31309	2.05386	0.617132	0.879709	0.984232	78.4032	0	0
1297	5.79791	2.71701	0.754246	0.947156	0.986443	100	0	0
1298	3.31309	2.05386	0.854055	0.954642	1	100	0	0
1299	4.05854	2.27321	0.726123	0.894921	0.98807	100	0	0
1300	5.71509	2.69753	0.84625	1	0.971669	100	0	0
1301	8.44839	3.27976	0.704532	0.90507	0.959687	100	0	0
1302	13.0039	4.06904	0.583417	0.684714	0.845067	22.3337	0	0
1303	7.62012	3.11484	0.809094	0.901239	0.977166	100	0	0
1304	41.9935	7.31216	0.618571	0.693583	0.803362	23.267	0	0
1305	3.72723	2.17845	0.706163	0.884023	0.993064	86.8315	0	0
1306	9.11101	3.40595	0.720954	0.949841	0.975379	100	0	0
1307	3.31309	2.05386	0.822968	0.915645	0.970951	100	0	0
1308	11.3473	3.80104	0.932404	0.883361	0.936157	85.123	0	0
1309	29.735	6.15303	0.668575	0.861758	0.931624	62.1583	0	0
1310	5.30095	2.59796	0.795369	0.935519	0.99395	100	0	0
1311	3.31309	2.05386	0.853786	0.915645	1	100	0	0
1312	4.72116	2.45177	0.779994	1	0.942846	100	0	0
1313	6.62619	2.9046	0.724912	0.896047	0.944411	100	0	0
1314	7.70294	3.13172	0.647552	0.864232	0.964315	63.7454	0	0
1315	5.71509	2.69753	0.629721	0.83793	0.919646	50.8735	0	0
1316	12.8382	4.04304	0.589865	0.934767	0.947953	100	0	0
1317	7.04032	2.994	0.716103	0.919173	0.993861	100	0	0
1318	4.38985	2.36418	0.868561	0.938953	0.977846	100	0	0
1319	4.22419	2.31914	0.609827	0.839874	0.895385	51.6099	0	0
1320	9.44232	3.46732	0.837594	0.923819	0.961622	100	0	0
1321	30.8118	6.26345	0.470523	0.825027	0.958855	46.5027	0	0
1322	4.63833	2.43017	0.692041	0.904948	0.977157	100	0	0
1323	3.31309	2.05386	0.617158	0.879709	0.984232	78.4032	0	0
1324	14.412	4.28368	0.841293	0.902728	0.977537	100	0	0
1325	5.71509	2.69753	0.705075	0.916134	0.984786	100	0	0
1326	17.8079	4.76169	0.726054	0.785017	0.88779	36.6051	0	0
1327	5.38378	2.61817	0.820091	0.974974	0.987953	100	0	0
1328	25.0139	5.64346	0.775268	0.869251	0.936247	67.3936	0	0
1329	26.6704	5.82733	0.739212	0.920406	0.977395	100	0	0
1330	5.21812	2.57758	0.788116	0.898543	0.99395	100	0	0
1331	5.30095	2.59796	0.614349	0.860151	0.912738	61.187	0	0
1332	5.79791	2.71701	0.488797	0.879338	0.98207	77.8656	0	0
1333	22.529	5.35582	0.530812	0.851007	0.954972	56.3585	0	0
1334	30.6461	6.24659	0.859392	0.784562	0.923231	36.514	0	0
1335	15.9028	4.49979	0.837144	0.840288	0.923286	51.77	0	0
1336	7.62012	3.11484	0.694906	0.995883	0.991328	100	0	0
1337	5.38378	2.61817	0.378881	0.787009	0.966322	37.009	0	0
1338	15.6544	4.4645	0.75585	0.896099	0.973037	100	0	0
1339	13.3352	4.12055	0.847408	0.982104	0.98276	100	0	0
1340	8.19991	3.23117	0.797505	0.905084	0.953505	100	0	0
1341	5.05247	2.53634	0.769779	0.918531	0.948557	100	0	0
1342	4.63833	2.43017	0.729407	0.875098	0.96045	72.7146	0	0
1343	13.1695	4.09487	0.483101	0.780306	0.900154	35.6778	0	0
1344	3.31309	2.05386	0.818505	0.900416	0.99374	100	0	0
1345	14.2463	4.25899	0.775952	1	0.989752	100	0	0
1346	9.19383	3.4214	0.409959	0.792219	0.990689	38.1007	0	0
1347	10.2706	3.6162	0.553456	0.931335	0.966238	100	0	0
1348	30.0663	6.18722	0.650169	0.816695	0.897778	44.0633	0	0
1349	4.22419	2.31914	0.53786	0.787618	0.901581	37.1339	0	0
1350	23.7714	5.50152	0.821474	0.897129	0.929576	100	0	0
1351	10.6847	3.68839	0.838163	0.992758	1	100	0	0
1352	8.44839	3.27976	0.4277	0.79918	0.957241	39.6454	0	0
1353	3.31309	2.05386	0.853708	0.997089	0.99374	100	0	0
1354	117.118	12.2114	0.556739	0.700595	0.77673	24.0375	0	0
1355	5.54943	2.65815	0.581974	0.949594	0.967038	100	0	0
1356	4.80399	2.47318	0.481705	0.890614	0.984994	100	0	0
1357	7.45446	3.0808	0.537858	0.841351	0.961881	52.1858	0	0
1358	12.4241	3.97729	0.5963	0.894153	0.971885	100	0	0
1359	6.9575	2.97633	0.637495	0.888756	0.942431	100	0	0
1360	15.82	4.48806	0.680271	0.802598	0.922286	40.4437	0	0
1361	4.88681	2.49441	0.771193	0.910692	0.985291	100	0	0
1362	3.72723	2.17845	0.714577	0.955029	1	100	0	0
1363	56.3226	8.4683	0.661052	0.968715	0.937463	100	0	0
1364	5.30095	2.59796	0.877179	0.987162	0.974997	100	0	0
1365	21.6179	5.24641	0.662415	0.891865	0.930106	100	0	0
1366	18.8018	4.89277	0.551468	0.932368	0.95446	100	0	0
1367	4.05854	2.27321	0.725863	0.908499	0.953067	100	0	0
1368	3.47875	2.10459	0.853812	0.901444	0.99374	100	0	0
1369	12.5069	3.99053	0.726348	0.96495	0.986053	100	0	0
1370	3.97571	2.2499	0.951975	0.893566	0.99983	100	0	0
1371	7.20598	3.02902	0.756336	0.980334	0.968488	100	0	0
1372	72.8052	9.62801	0.948723	0.772886	0.819144	34.2901	0	0
1373	7.62012	3.11484	0.87629	0.972295	0.983212	100	0	0
1374	4.38985	2.36418	0.868509	0.938953	0.977846	100	0	0
1375	5.38378	2.61817	0.651744	1	1	100	0	0
1376	13.8322	4.19662	0.8494	0.689332	0.728167	22.8141	0	0
1377	7.28881	3.04637	0.517248	0.784584	0.948658	36.5183	0	0
1378	3.97571	2.2499	0.703916	0.918888	0.919587	100	0	0
1379	4.30702	2.34177	0.810412	0.916247	0.989228	100	0	0
1380	4.30702	2.34177	0.847418	0.950312	0.972008	100	0	0
1381	5.13529	2.55704	0.932473	0.903338	0.97419	100	0	0
1382	17.3937	4.706	0.717797	0.888771	0.951995	100	0	0
1383	6.12922	2.79356	0.632718	0.808274	0.936777	41.8338	0	0
1384	3.72723	2.17845	0.829876	0.903713	0.976555	100	0	0
1385	10.1878	3.60159	0.574945	0.802818	0.898299	40.496	0	0
1386	3.31309	2.05386	0.8187	0.900427	0.975241	100	0	0
1387	7.8686	3.16522	0.453162	0.892184	0.986854	100	0	0
1388	22.1977	5.3163	0.656235	0.670689	0.832757	20.9441	0	0
1389	8.94535	3.37484	0.658262	0.890172	0.945946	100	0	0
1390	29.4037	6.11866	0.741469	0.870835	0.947079	68.6959	0	0
1391	7.8686	3.16522	0.530117	0.96709	0.964494	100	0	0
1392	47.5429	7.78033	0.845441	0.918889	0.933625	100	0	0
1393	3.31309	2.05386	0.823141	0.915656	0.975241	100	0	0
1394	24.931	5.63411	0.634466	0.832557	0.953449	48.952	0	0
1395	8.36556	3.26364	0.478775	0.833764	0.983905	49.3701	0	0
1396	15.0746	4.38104	0.342519	0.688529	0.88023	22.7297	0	0
1397	34.4562	6.62352	0.489804	0.848759	0.942099	55.3162	0	0
1398	18.3048	4.82768	0.672672	0.901521	0.968368	100	0	0
1399	4.88681	2.49441	0.595293	0.864834	0.99514	64.1503	0	0
1400	7.37163	3.06363	0.55299	0.910531	0.954764	100	0	0
1401	4.5555	2.40837	0.734697	0.915129	1	100	0	0
1402	31.5572	6.33876	0.568487	0.84369	0.931455	53.1287	0	0
1403	8.44839	3.27976	0.575145	0.81421	0.928238	43.3826	0	0
1404	64.5225	9.06381	0.824585	0.705219	0.797674	24.5625	0	0
1405	8.36556	3.26364	0.651722	0.895149	0.953892	100	0	0
1406	5.30095	2.59796	0.848047	0.905646	0.96946	100	0	0
1407	13.5009	4.14606	0.608153	0.893965	0.960637	100	0	0
1408	30.4805	6.22968	0.696024	0.809448	0.845163	42.1319	0	0
1409	28.8239	6.05803	0.561901	0.909617	0.972341	100	0	0
1410	4.22419	2.31914	0.645381	0.907404	0.971056	100	0	0
1411	4.47268	2.38638	0.708799	0.893885	0.954147	100	0	0
1412	13.9978	4.22168	0.595232	0.840973	0.940844	52.0373	0	0
1413	3.6444	2.15411	0.873782	0.928914	0.966976	100	0	0
1414	7.37163	3.06363	0.550629	0.872847	0.962163	70.4869	0	0
1415	120.431	12.3829	0.717876	0.837657	0.878125	50.7717	0	0
1416	3.39592	2.07938	0.846677	0.890659	0.99374	100	0	0
1417	3.81006	2.20252	0.960914	0.928309	0.966976	100	0	0
1418	5.54943	2.65815	0.692362	0.939044	1	100	0	0
1419	47.0459	7.73956	0.63817	0.873958	0.934153	71.5534	0	0
1420	43.2359	7.41954	0.452522	0.792589	0.972085	38.1801	0	0
1421	3.47875	2.10459	0.853781	0.901444	0.99374	100	0	0
1422	33.8764	6.56755	0.729885	0.832809	0.901157	49.0387	0	0
1423	6.79184	2.94069	0.745067	0.902814	0.962553	100	0	0
1424	3.72723	2.17845	0.734517	0.884023	1	86.8315	0	0
1425	19.7129	5.00992	0.642716	0.932816	0.968987	100	0	0
1426	30.1492	6.19573	0.775258	0.958952	0.943971	100	0	0
1427	3.6444	2.15411	0.792269	0.967122	0.973209	100	0	0
1428	7.37163	3.06363	0.793176	0.967772	0.978054	100	0	0
1429	7.12315	3.01156	0.538685	0.895054	0.963572	100	0	0
1430	4.96964	2.51546	0.999857	0.999032	0.986799	100	0	0
1431	6.0464	2.77462	0.712779	0.897999	0.956611	100	0	0
1432	13.2524	4.10773	0.737529	0.949718	1	100	0	0
1433	16.6483	4.60405	0.836729	0.705745	0.734515	24.6231	0	0
1434	19.7129	5.00992	0.665361	0.86184	0.942321	62.2092	0	0
1435	11.016	3.74514	0.715868	0.933401	0.963162	100	0	0
1436	3.14744	2.00186	0.75036	0.898761	0.970951	100	0	0
1437	25.1795	5.66212	0.779196	0.932466	0.954891	100	0	0
1438	14.9089	4.35691	0.716221	0.939419	0.972737	100	0	0
1439	5.4666	2.63824	0.881656	0.919688	1	100	0	0
1440	4.05854	2.27321	0.725849	0.908499	0.967501	100	0	0
1441	53.6721	8.26665	0.674075	0.888443	0.922658	100	0	0
1442	6.9575	2.97633	0.714589	0.821347	0.949591	45.3935	0	0
1443	18.719	4.88198	0.666876	0.864753	0.930246	64.0953	0	0
1444	25.1795	5.66212	0.621765	0.840597	0.920187	51.8901	0	0
1445	38.6804	7.01779	0.594847	0.916379	0.963192	100	0	0
1446	5.38378	2.61817	0.896803	0.847366	0.99247	54.6938	0	0
1447	4.96964	2.51546	0.68088	0.881721	1	81.7006	0	0
1448	7.28881	3.04637	0.660368	0.905405	0.979615	100	0	0
1449	7.04032	2.994	0.911389	0.957246	0.987009	100	0	0
1450	7.62012	3.11484	0.532448	0.881848	0.981254	81.9362	0	0
1451	3.39592	2.07938	0.846478	0.890648	0.970951	100	0	0
1452	33.8764	6.56755	0.793178	0.730173	0.800734	27.6554	0	0
1453	47.2944	7.75997	0.61487	0.863016	0.951118	62.9504	0	0
1454	18.8846	4.90354	0.891427	0.990467	0.980064	100	0	0
1455	8.86252	3.35918	0.650021	0.877262	0.953612	75.1505	0	0
1456	56.0741	8.4496	0.715246	0.829042	0.89704	47.7764	0	0
1457	4.63833	2.43017	0.758951	0.904958	1	100	0	0
1458	30.7289	6.25502	0.853607	0.89024	0.953624	100	0	0
1459	4.14137	2.29629	0.755007	0.917713	0.988623	100	0	0
1460	10.7676	3.70266	0.950428	0.949755	0.984765	100	0	0
1461	5.21812	2.57758	0.803226	0.946476	0.955972	100	0	0
1462	7.53729	3.09787	0.591048	0.914692	0.968464	100	0	0
